UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U107055,5,14,249,pr100707,windows,pr100707,14,30
U107056,2,2,1068,pr100560,iOS,pr100560,1,2
U107057,2,4,91,Pr100054,Windows,Pr100341,4,2
U107058,1,1,272,pr100431,"Mac OS X",pr100431,1,5
U107060,1,2,284,pr101759,Android,Product101,1,1
U107061,2,10,131,Pr100200,Windows,pr100287,0,12
U107062,1,7,1214,Pr100017,Windows,Pr101282,7,11
U107063,2,3,1004,pr100086,Windows,pr100086,1,4
U107064,1,1,286,pr100200,Windows,pr100200,1,0
U107065,1,1,108,Pr100200,Android,Pr100200,1,0
U107066,2,5,1047,Pr100102,Windows,Pr100102,2,0
U107067,1,4,166,Pr100234,Android,Pr100234,1,3
U107068,1,2,65,Pr100130,Windows,Product101,1,0
U107069,1,1,78,Pr100234,Android,Pr100234,3,0
U107070,0,2,284,Product101,Windows,Product101,0,0
U107071,2,2,178,Pr100540,"Mac OS X",Pr100540,2,0
U107072,3,7,241,pr100102,Windows,pr100102,8,68
U107073,1,9,335,pr100017,Windows,pr101045,10,9
U107074,1,4,604,Pr100522,Windows,Pr100522,1,46
U107075,3,4,324,Pr100301,windows,Pr100301,1,4
U107076,1,2,230,pr100113,Android,pr100113,1,0
U107077,1,4,382,Pr100147,Android,pr100271,6,14
U107079,1,2,330,Pr100234,Android,pr100352,2,0
U107080,1,1,125,pr100520,Android,pr100520,1,0
U107081,2,2,214,pr100166,Windows,pr100166,0,1
U107082,1,1,418,pr100063,Android,pr100063,1,0
U107083,0,0,289,Product101,Windows,Product101,0,0
U107084,2,6,629,pr100072,Windows,pr100072,3,5
U107085,1,3,387,pr100017,windows,pr100017,0,2
U107086,1,1,1510,Product101,Android,Product101,0,4
U107087,1,1,146,Pr101954,Android,Pr101954,1,0
U107088,0,1,56,Pr100505,"Mac OS X",Pr100505,0,0
U107089,1,5,218,Pr100102,Windows,pr101207,2,8
U107091,0,2,114,Product101,Windows,Product101,0,0
U107092,3,12,1486,pr100119,"Mac OS X",Pr100166,7,5
U107093,2,1,61,pr100036,Windows,pr100036,2,3
U107094,2,9,68,Pr100095,Android,Product101,9,8
U107095,1,1,56,Pr100182,Android,Pr100182,2,1
U107096,1,1,49,Pr101275,Windows,Pr101275,1,0
U107097,1,5,571,Pr100433,Android,Product101,3,0
U107098,1,1,171,Product101,windows,Product101,0,1
U107099,1,4,258,pr101724,Windows,pr101724,0,6
U107100,2,3,50,Pr100113,Windows,Pr100113,1,2
U107101,1,1,132,Product101,Android,Product101,0,1
U107102,1,1,81,pr100003,Windows,pr100003,1,0
U107103,1,6,80,Pr100095,Android,Pr100166,3,5
U107104,1,1,457,Product101,Android,Product101,0,2
U107105,1,3,106,pr100677,Windows,pr100677,1,0
U107106,2,3,1160,Pr100489,Windows,Pr100489,3,2
U107107,1,9,84,Pr100017,Android,pr100988,5,14
U107108,1,3,878,Pr100421,Windows,Pr100421,2,2
U107109,2,4,1243,Pr100171,Android,Product101,2,1
U107110,1,1,574,Product101,"Mac OS X",Product101,0,0
U107111,2,2,109,Pr105004,Android,Product101,2,0
U107112,3,6,536,pr100694,Windows,pr100694,3,3
U107113,2,3,317,pr100686,Windows,pr100686,1,7
U107114,1,2,348,Pr100051,Windows,Pr100051,1,2
U107115,1,2,211,pr100036,Windows,pr100036,1,3
U107116,2,1,810,Pr100747,iOS,Pr100747,1,0
U107117,4,6,869,Pr101068,windows,Pr101068,5,15
U107118,2,4,1115,Pr100654,Linux,Pr100654,2,3
U107119,2,5,298,pr100044,"Mac OS X",pr100044,2,3
U107120,3,14,370,Pr100102,Windows,Pr100732,10,14
U107121,1,12,519,pr100017,Windows,Pr100363,10,23
U107122,2,2,58,Pr100631,Android,Pr100631,2,0
U107123,1,20,578,Pr100006,Ubuntu,pr100988,31,57
U107124,1,1,108,Product101,Android,Product101,0,0
U107125,1,2,109,pr100234,Android,pr100234,3,0
U107127,2,4,932,Pr100107,"Mac OS X",Pr100107,0,14
U107128,2,2,435,Pr100254,Windows,Pr100254,1,7
U107129,1,1,186,Pr100066,Windows,Pr100066,1,6
U107130,1,4,76,Pr100086,Android,Pr100086,4,0
U107131,1,1,301,pr100017,Windows,pr100017,2,1
U107132,0,2,191,pr100060,Android,pr100060,0,0
U107133,0,2,67,pr100688,Android,pr100688,0,0
U107134,2,6,1117,Pr100047,"Mac OS X",Pr100664,3,5
U107135,3,3,87,Pr100312,Windows,Pr100312,1,8
U107136,2,7,523,Pr100017,iOS,Pr100044,7,7
U107137,1,3,682,Pr100051,Windows,Pr100097,2,1
U107138,0,7,763,Pr101538,Windows,Pr101538,0,0
U107139,2,5,1327,Pr100017,Android,Pr100044,9,22
U107140,1,3,174,pr100365,Windows,pr100365,1,1
U107141,0,0,346,Pr101505,Windows,Pr101505,0,0
U107142,1,1,73,pr100822,Android,pr100822,1,0
U107143,2,4,351,Pr100017,Android,pr100182,3,7
U107144,1,2,76,pr100166,Android,Pr100656,2,3
U107145,2,2,302,pr100885,Android,Product101,2,0
U107146,1,9,2036,Pr100375,Windows,Pr101521,4,4
U107147,2,6,1066,Pr100017,Windows,Pr100044,6,5
U107148,2,3,336,Pr100674,Android,Pr100674,3,0
U107149,1,2,198,pr100253,Android,pr100253,1,0
U107150,1,2,260,Pr100072,Windows,Pr100072,2,6
U107151,3,11,717,pr100044,Windows,Pr101067,11,11
U107152,1,3,1721,pr101049,Ubuntu,pr101049,2,8
U107153,1,1,1515,Pr100108,Android,Pr100108,1,0
U107154,2,9,251,Pr101367,Windows,Pr101367,1,22
U107155,1,1,512,Pr100772,windows,Pr100772,2,0
U107156,1,1,63,Pr100182,Android,Pr100182,1,0
U107157,2,13,236,Pr100044,Windows,pr100145,14,19
U107158,1,1,262,pr100470,iOS,pr100470,1,0
U107159,1,4,515,pr100017,iOS,pr100017,3,4
U107160,1,2,114,pr101513,Windows,pr101513,1,5
U107161,2,5,111,Pr100017,Windows,Pr100017,7,13
U107162,1,1,183,pr101112,Windows,pr101112,1,1
U107163,1,1,249,Pr101655,Linux,Pr101655,1,0
U107164,1,5,911,pr100017,Windows,Pr100122,5,5
U107165,1,12,1601,Pr100561,Windows,Pr100561,4,3
U107166,2,4,114,Pr102780,Android,Pr102780,2,12
U107168,1,1,53,Pr100060,Windows,Pr100060,1,0
U107169,1,1,395,pr100673,Android,pr100673,1,0
U107170,1,1,114,pr100248,Windows,pr100248,1,0
U107171,1,1,617,Product101,Android,Product101,0,1
U107172,1,3,254,Pr100515,Windows,Product101,2,14
U107173,2,3,1593,Pr100050,Windows,Pr100050,5,2
U107174,0,0,344,pr100153,Windows,pr100153,0,0
U107175,5,70,2083,Pr100025,Windows,Pr101515,59,1
U107176,1,1,85,Pr100073,Android,Pr100073,1,0
U107177,1,3,78,Pr100390,Windows,Pr100390,1,4
U107178,2,6,1241,pr100226,"Mac OS X",Product101,2,7
U107179,1,1,331,pr100002,windows,pr100002,1,4
U107180,1,5,163,pr100630,Windows,pr100630,1,0
U107181,1,1,249,Product101,Windows,Product101,0,1
U107182,0,0,82,Product101,Windows,Product101,0,0
U107183,1,5,187,Pr100019,Windows,Pr100019,1,0
U107184,2,3,231,Pr100004,Android,Pr100004,1,0
U107185,1,1,335,pr100097,Windows,pr100097,1,1
U107186,1,1,112,pr100416,"Mac OS X",pr100416,1,5
U107187,1,3,390,pr100735,Windows,pr100735,1,0
U107188,1,3,675,Pr100097,Windows,Pr100097,3,12
U107189,1,1,59,pr100012,Windows,pr100012,1,4
U107190,1,2,720,pr100017,Windows,pr100017,2,3
U107191,3,14,360,pr100044,Windows,pr100044,2,6
U107192,2,2,701,Product101,Windows,Product101,0,7
U107193,1,2,1332,Pr100000,Windows,Pr100312,0,1
U107194,2,3,173,pr100397,Windows,pr100397,2,5
U107195,1,2,163,Pr100060,Windows,Pr100060,0,0
U107196,5,6,886,Pr100096,Windows,Pr100096,11,42
U107197,1,2,755,Product101,Windows,Product101,0,0
U107198,1,1,916,pr100102,Windows,pr100102,1,1
U107199,1,2,275,Pr100102,Linux,Pr103447,2,2
U107200,1,1,381,Pr100606,windows,Pr100606,1,0
U107201,3,9,290,Pr100287,Android,Product101,10,7
U107202,1,2,177,Pr100640,Android,Pr100640,1,1
U107203,1,1,1194,Pr100469,Windows,Pr100469,1,0
U107204,6,14,109,Pr100470,Android,Pr100470,9,0
U107205,2,2,88,pr100469,Android,pr100469,1,0
U107206,3,3,221,Pr100765,Android,Pr100765,4,1
U107207,2,23,355,Pr100044,windows,pr100780,22,21
U107208,2,2,51,Pr100200,"mac os x",Pr100200,2,0
U107209,1,1,518,Pr100121,Android,Pr100121,1,0
U107210,3,10,827,pr100070,Android,pr100070,3,1
U107211,1,3,133,pr100133,Android,Pr100403,5,5
U107212,1,2,64,Pr100910,Windows,Pr100910,1,0
U107213,2,3,57,Pr101180,Windows,Pr101180,3,3
U107215,1,1,78,Pr100676,Android,Pr100676,2,0
U107216,1,1,1083,Pr100237,"Mac OS X",Pr100237,1,0
U107217,1,3,218,Pr100166,Windows,Pr100166,1,5
U107218,0,0,780,Product101,Android,Product101,0,0
U107219,1,6,223,Pr100017,Windows,Pr100122,11,18
U107220,1,1,56,Product101,android,Product101,0,1
U107221,1,1,50,Product101,"Mac OS X",Product101,0,1
U107222,0,0,91,Product101,"Mac OS X",Product101,0,0
U107223,1,1,62,pr100354,windows,pr100354,1,0
U107224,2,1,206,pr100668,Windows,pr100668,0,0
U107225,2,2,90,pr100024,windows,pr100024,1,5
U107226,4,10,90,pr100962,Android,pr100962,8,1
U107227,1,2,413,pr100166,Android,pr100166,2,4
U107229,1,6,287,Pr100017,Windows,Pr100515,5,4
U107230,2,7,59,Pr100166,Windows,Pr100166,4,1
U107231,1,1,581,Product101,Windows,Product101,0,0
U107232,1,6,126,Pr100166,Windows,Pr100166,2,10
U107233,1,1,69,Product101,Android,Product101,0,0
U107234,3,2,60,Pr100569,"Mac OS X",Pr100569,2,7
U107235,4,2,111,Pr100283,Android,Pr100283,8,1
U107236,2,8,1729,pr100039,Windows,pr100039,6,3
U107237,3,6,147,Pr100123,Android,Pr100123,6,3
U107238,1,1,193,Pr100504,Windows,Pr100504,1,0
U107239,1,7,67,pr100121,windows,pr100121,0,0
U107240,1,4,150,pr100017,Windows,Pr100044,3,3
U107241,3,7,416,Pr100072,Windows,pr100166,9,12
U107242,1,1,560,Product101,Android,Product101,0,1
U107243,0,3,233,Pr100403,Windows,Product101,0,0
U107244,1,3,1059,pr101123,Windows,pr101123,1,3
U107245,2,4,297,Pr100142,Windows,Pr100142,3,0
U107246,4,10,201,pr100498,Windows,pr100498,8,12
U107247,1,1,371,pr100347,Android,pr100347,1,0
U107248,1,10,170,Pr100069,Android,Pr100069,1,0
U107249,1,1,115,Pr100182,Windows,Pr100182,1,1
U107250,1,2,84,Pr100102,Android,Pr100102,2,3
U107251,1,1,80,pr100017,Windows,pr100017,1,0
U107252,1,2,48,Pr100417,Windows,Pr100417,1,0
U107253,1,2,77,Pr100436,Android,Pr100436,1,1
U107254,1,1,129,pr100005,windows,pr100005,2,3
U107255,0,1,1003,pr100226,"Mac OS X",pr100226,0,0
U107256,4,8,123,Pr100362,"Mac OS X",Pr100362,5,2
U107257,1,3,462,Product101,Windows,Product101,0,1
U107258,2,6,88,Pr100676,Android,Pr101151,4,1
U107259,2,78,1592,pr100089,Windows,Pr100756,34,28
U107260,2,3,112,pr100219,Windows,pr100219,0,17
U107261,1,1,347,Pr100417,Android,Pr100417,1,0
U107262,0,0,66,pr101789,"mac os x",pr101789,0,0
U107263,1,4,266,Pr100312,Windows,Product101,2,2
U107264,1,1,818,Pr100819,Windows,Pr100819,1,2
U107265,3,15,389,Pr100578,Windows,Pr100578,2,3
U107266,1,14,1170,Pr100017,Windows,Pr100166,13,30
U107267,2,5,112,pr100223,Windows,Pr100244,5,2
U107268,2,4,116,Pr100676,Windows,Pr100676,2,0
U107270,1,1,111,pr100676,Android,pr100676,1,1
U107271,2,3,NULL,Pr100017,Android,pr100044,3,0
U107272,1,4,362,Pr100102,Android,Pr100673,3,20
U107273,1,3,777,pr100997,Windows,pr100997,1,6
U107274,1,4,111,Pr101272,Windows,Pr101272,1,4
U107275,1,2,79,pr100234,Android,pr100234,1,1
U107276,4,17,155,pr100044,windows,Pr100232,31,420
U107277,2,3,116,Pr100642,Android,Pr100642,4,0
U107278,2,3,579,Pr100102,Android,Pr100102,1,3
U107280,5,9,120,Pr100055,Windows,Pr100055,6,12
U107281,1,1,309,Product101,Windows,Product101,0,0
U107282,1,1,1453,Product101,Windows,Product101,0,0
U107283,1,2,198,Product101,Windows,Product101,1,15
U107284,1,1,1460,Pr100616,Windows,Pr100616,0,0
U107286,1,1,312,Product101,Windows,Product101,0,0
U107287,3,7,126,Pr100044,Linux,Product101,17,4
U107288,2,9,1924,pr100044,Windows,Product101,6,8
U107289,1,2,52,Pr100108,Android,Pr101490,2,0
U107290,1,5,61,pr100676,Android,pr100676,1,0
U107291,2,2,1134,pr100301,"Mac OS X",pr100301,2,0
U107292,1,3,359,Pr100355,Android,Pr100355,1,1
U107293,3,5,577,Product101,Windows,Product101,0,25
U107294,4,9,678,pr100017,Windows,pr100017,7,11
U107295,1,4,744,Pr100254,Windows,Product101,0,18
U107296,1,3,66,pr100145,Windows,pr100145,5,3
U107297,1,6,220,pr100003,Android,pr100003,2,0
U107298,1,1,457,Pr100450,Android,Pr100450,1,0
U107299,1,7,156,pr100313,Windows,pr100313,2,0
U107300,2,4,171,Pr100316,Android,Pr100767,3,6
U107301,2,4,70,Pr100771,Windows,Pr100771,1,14
U107302,0,7,108,Pr100017,Android,Pr100339,0,0
U107303,3,6,451,pr102295,Android,pr102295,2,3
U107304,0,2,294,Product101,Windows,Product101,0,0
U107305,0,0,43,Pr100152,Windows,Pr100152,0,0
U107306,1,1,1078,pr100606,Android,pr100606,1,0
U107307,1,1,NULL,Product101,Android,Product101,0,1
U107308,1,6,885,Pr100027,Windows,Pr100296,7,11
U107309,1,1,605,Pr101911,Ubuntu,Pr101911,1,3
U107310,3,5,191,pr101686,Windows,pr101686,3,1
U107311,1,1,45,pr100234,Android,pr100234,1,2
U107312,1,1,399,Pr100017,Android,Pr100017,1,2
U107313,2,6,1336,Pr100083,Windows,Product101,1,6
U107314,1,1,52,pr100019,Windows,pr100019,2,0
U107315,1,2,351,Product101,android,Product101,0,7
U107316,1,4,310,Pr100102,Android,Product101,29,51
U107317,1,1,285,Pr100312,Windows,Pr100312,1,0
U107318,2,6,51,Pr100134,Windows,Product101,6,14
U107319,1,1,775,pr103056,Android,pr103056,2,0
U107320,1,3,122,pr101061,"Mac OS X",pr101061,1,3
U107321,3,9,1008,Pr100043,Windows,Pr100043,3,35
U107322,2,2,62,pr100182,Android,pr100182,1,0
U107323,1,7,188,pr100017,Windows,Pr100515,6,1
U107324,4,34,316,pr100301,Windows,pr100301,9,20
U107325,1,1,109,Pr100102,Android,Pr100102,2,2
U107326,1,3,49,Pr100003,Windows,Pr100417,3,0
U107327,4,11,NULL,Pr100028,Windows,Pr100910,27,64
U107328,3,20,46,Pr100152,Windows,Pr100152,25,71
U107329,4,6,411,Pr100040,Windows,Pr100390,11,18
U107330,2,4,43,Pr100044,"Mac OS X",Pr100044,3,0
U107331,1,5,93,Pr100642,Android,pr100792,2,0
U107332,1,3,160,pr100179,Windows,Product101,2,1
U107333,2,4,43,pr100177,Windows,pr100177,3,3
U107334,2,5,NULL,pr100012,Ubuntu,Pr100598,3,13
U107335,3,9,864,pr100275,Windows,pr100275,2,8
U107336,1,1,187,Pr100016,Windows,Pr100016,1,0
U107337,2,6,51,Pr100486,linux,Pr100486,2,4
U107338,1,6,152,pr100017,Windows,Pr100044,7,7
U107339,1,4,780,Pr100102,Windows,pr100676,2,9
U107340,2,10,45,Pr100052,Windows,Pr100052,3,0
U107341,0,0,87,Product101,"Mac OS X",Product101,0,0
U107342,1,2,301,Pr100026,Windows,Pr100750,2,13
U107343,1,1,1547,Product101,Linux,Product101,0,3
U107344,2,3,458,Pr100255,Windows,Pr100255,0,6
U107345,1,1,189,pr100050,Windows,pr100050,2,2
U107346,1,3,NULL,Pr100417,Windows,Pr100918,2,0
U107347,1,6,NULL,Pr100019,Windows,Pr100384,2,0
U107348,2,2,78,pr100182,Android,pr100182,2,0
U107349,2,11,111,pr100003,Windows,Pr100097,0,2
U107350,1,3,50,Pr100509,Linux,Pr100509,3,6
U107351,1,2,826,pr101474,Windows,pr101474,1,0
U107352,1,3,132,Pr101661,Windows,Pr101661,0,2
U107353,2,6,691,pr100056,android,Pr100144,4,5
U107354,3,15,945,Pr100051,Windows,Pr100051,15,6
U107355,1,7,149,Pr100103,"Mac OS X",Pr100578,0,1
U107356,1,6,73,Pr100017,Windows,Pr100017,2,9
U107357,2,3,119,Pr100479,Android,Pr100479,3,1
U107358,0,1,231,Pr100000,Android,Pr100000,0,0
U107360,0,2,122,Pr100275,Windows,Pr100275,0,0
U107361,1,5,1005,pr100083,"Mac OS X",Product101,1,0
U107362,0,2,64,Pr101814,Android,Pr105853,0,0
U107363,1,2,61,Pr100051,Windows,pr100089,2,1
U107364,1,1,660,Pr104506,Windows,Pr104506,2,0
U107365,3,7,894,pr100276,Ubuntu,pr100276,5,9
U107366,1,4,43,Pr100564,"Mac OS X",Pr100564,0,4
U107368,1,4,165,pr100017,Windows,pr100017,7,13
U107369,5,16,72,pr100070,Windows,pr100070,17,51
U107370,2,2,59,pr100054,Windows,pr100054,3,4
U107371,2,10,56,Pr100047,Windows,Pr100047,4,8
U107372,2,2,211,pr100435,windows,pr100435,2,0
U107373,1,3,470,Pr100458,Android,Product101,4,3
U107374,2,2,1662,Pr100341,Windows,Pr100341,3,0
U107375,2,4,110,Pr100085,Windows,Pr100085,4,2
U107376,4,12,554,pr100342,android,pr100342,11,6
U107378,2,4,1004,pr100234,Windows,pr100234,5,8
U107379,1,3,128,Pr100241,Linux,Pr100241,1,0
U107380,1,1,173,Product101,Windows,Product101,0,0
U107381,1,1,50,Product101,Windows,Product101,0,3
U107382,2,4,877,pr100044,windows,pr100044,4,4
U107383,1,9,285,Pr100072,Android,Product101,8,7
U107384,2,3,76,Pr100017,Android,Product101,3,2
U107385,1,4,2213,Pr101616,Windows,Product101,1,0
U107386,1,1,276,Pr100017,Android,Pr100017,1,0
U107387,2,5,395,Pr100017,Windows,pr100166,0,1
U107388,1,2,382,pr100761,Windows,pr100761,0,3
U107389,0,5,59,Pr100073,Android,Pr100073,0,0
U107390,3,8,899,pr100089,Linux,pr100089,4,3
U107391,1,1,231,pr100017,Android,pr100017,1,0
U107392,3,6,316,Pr100435,Windows,Pr100435,4,0
U107393,1,1,1142,Pr100051,"Mac OS X",Pr100051,0,13
U107394,3,5,1126,pr100133,Windows,pr100133,6,2
U107395,1,5,512,Pr100017,Android,Pr100040,3,5
U107396,1,4,164,pr100030,Windows,Product101,9,0
U107397,1,2,1557,Pr100025,iOS,Pr100025,1,0
U107398,2,11,138,Pr101042,Windows,pr101706,6,8
U107399,2,6,1750,pr100606,iOS,pr100606,2,3
U107400,2,6,355,Pr100217,Windows,Pr100217,6,2
U107401,1,2,1108,Pr100017,Android,Pr100017,1,2
U107402,5,30,280,Pr100044,Windows,Pr100682,41,31
U107403,0,1,1182,Pr100495,android,Pr100495,0,0
U107404,1,1,63,Product101,"Mac OS X",Product101,0,1
U107405,1,5,124,pr100352,Android,pr100352,2,0
U107406,2,7,555,Pr100017,Android,Product101,6,20
U107407,1,3,839,pr100014,Windows,Product101,3,7
U107408,1,1,341,Pr101242,Android,Pr101242,1,0
U107409,2,5,1079,Pr100515,Windows,Product101,3,7
U107410,1,1,323,Product101,Android,Product101,0,0
U107412,1,2,128,Pr100204,"Mac OS X",Pr100204,1,0
U107413,2,6,627,pr100044,Windows,pr100044,1,19
U107414,3,5,1429,pr100472,Windows,Product101,7,17
U107415,1,1,193,Pr100980,Windows,Pr100980,1,0
U107416,1,1,614,pr100234,Android,pr100234,2,1
U107417,1,3,376,pr100217,Linux,Product101,1,1
U107418,0,0,57,Pr100113,android,Pr100113,0,0
U107419,2,5,1095,pr100450,Windows,pr100450,1,5
U107420,2,5,51,pr100200,Android,pr100200,5,2
U107421,1,4,65,Pr100017,Windows,Pr100850,3,4
U107422,1,1,525,Product101,Android,Product101,0,2
U107423,1,2,75,Pr100281,Android,Pr100470,4,0
U107424,1,2,76,Pr100017,iOS,Pr100017,5,3
U107425,1,6,615,Pr100258,Windows,Pr100258,1,0
U107426,4,4,53,Pr100397,Windows,Pr100397,4,13
U107427,1,7,943,Pr100017,Windows,Product101,15,48
U107428,1,1,210,pr100753,Windows,pr100753,1,1
U107429,1,1,51,Pr100234,Android,Pr100234,2,0
U107430,1,5,81,Pr100102,windows,Pr100102,4,3
U107431,1,10,336,pr100330,Windows,pr100330,0,0
U107432,1,2,491,pr100017,windows,pr100017,1,0
U107433,4,3,826,Pr100012,Windows,Pr100012,4,17
U107434,1,1,998,Product101,Windows,Product101,0,2
U107435,1,1,1104,Product101,Android,Product101,0,0
U107436,2,5,235,Pr100060,Windows,Pr100060,6,18
U107437,1,1,535,pr100163,Android,pr100163,1,0
U107439,5,6,116,Pr100298,Windows,Pr100298,11,205
U107440,2,6,801,pr100450,Windows,pr100450,2,9
U107441,1,1,69,Product101,Windows,Product101,0,1
U107442,1,3,100,Pr101566,Windows,Pr101566,1,0
U107443,1,3,821,Pr100606,iOS,Pr100606,2,0
U107444,3,7,1823,Pr100015,Windows,Product101,15,4
U107445,1,6,60,Pr100390,Android,Pr100390,0,2
U107446,0,0,1198,pr100094,Windows,pr100188,0,0
U107447,1,1,61,Pr100234,Android,Pr100234,1,0
U107449,1,1,276,Pr100331,Android,Pr100331,3,0
U107450,1,2,381,Pr100325,Android,Pr100325,2,0
U107451,1,4,NULL,pr100017,Windows,pr100017,11,16
U107452,4,6,1002,Pr100352,Android,Pr100352,7,0
U107453,1,1,214,pr100017,Windows,pr100017,1,0
U107454,1,1,51,pr100676,Android,pr100676,1,0
U107455,0,0,435,Product101,Android,Product101,0,0
U107456,3,7,432,pr100244,Windows,pr100244,3,95
U107457,2,1,667,Pr100010,Android,Pr100010,3,0
U107458,1,1,272,Pr100017,Windows,Pr100017,1,1
U107459,1,1,358,Pr100279,Windows,Pr100279,1,0
U107460,3,3,60,Pr100079,Windows,Pr100079,4,1
U107461,2,2,236,Pr103530,Windows,Pr103530,1,2
U107462,1,2,743,Pr100017,Android,Pr100017,1,2
U107463,2,3,1641,Pr102519,Windows,Pr102519,1,2
U107464,1,2,804,pr100515,Windows,pr100515,2,1
U107466,1,2,141,Pr100174,Windows,Pr100174,0,1
U107467,1,1,247,Pr100578,Windows,Pr100578,2,0
U107468,1,2,243,Pr101791,Windows,Pr101791,0,2
U107469,2,3,88,Pr100166,Windows,Pr100166,6,7
U107470,1,2,135,pr100044,"Mac OS X",Pr100259,2,0
U107471,1,1,113,Pr100133,Android,Pr100133,2,0
U107472,3,8,1170,pr100072,"Mac OS X",Pr100152,8,11
U107473,2,6,145,Pr100962,Windows,Pr100962,2,0
U107474,0,0,1175,Product101,Android,Product101,0,0
U107475,1,1,594,Pr100676,Android,Pr100676,1,0
U107476,1,4,64,pr100097,Windows,pr100097,0,17
U107477,1,1,160,Pr100226,Linux,Pr100226,1,2
U107478,2,4,633,Pr100219,Windows,Pr100219,2,3
U107479,1,4,762,pr100330,Linux,Product101,1,0
U107481,2,3,136,Pr100113,Windows,Pr100113,1,3
U107482,1,1,500,Product101,Android,Product101,0,1
U107483,1,3,1695,pr100044,Windows,Pr100166,2,1
U107484,1,4,656,Pr100017,Windows,Pr100017,2,2
U107486,1,1,1152,pr100664,Windows,pr100664,2,0
U107487,2,5,82,pr100050,Windows,pr100050,0,6
U107488,1,4,544,pr100058,Windows,pr100058,1,2
U107489,2,4,NULL,pr100987,Windows,pr100987,2,3
U107490,1,1,769,Pr101148,Android,Pr101148,0,1
U107491,1,2,1397,Pr100773,Windows,Pr100773,1,0
U107492,1,6,47,Pr100200,Windows,Pr100200,2,26
U107493,1,7,53,Pr100513,Windows,Pr100551,5,18
U107494,1,2,60,pr100022,Windows,pr100022,0,1
U107495,1,1,459,pr100906,Windows,pr100906,1,0
U107496,0,0,52,Product101,Android,Product101,0,0
U107497,1,2,54,pr100182,Android,Product101,2,0
U107498,2,6,113,pr100017,Android,Product101,5,1
U107499,2,19,79,Pr100200,Windows,Pr100200,25,24
U107500,2,2,307,pr100017,Android,pr100017,1,1
U107501,2,10,185,pr100069,Windows,pr100069,3,3
U107502,1,3,1297,pr100028,Windows,pr100028,1,6
U107503,1,6,390,pr100017,Windows,Pr100056,5,6
U107504,2,2,685,Pr100390,"Mac OS X",Pr100390,2,4
U107505,2,4,76,Pr100040,Windows,pr100390,7,5
U107506,1,3,132,Pr100028,Windows,Pr100028,3,4
U107507,4,15,601,Pr100044,Windows,pr101639,10,7
U107508,2,6,125,Pr100323,Windows,pr100940,4,2
U107509,1,1,84,Product101,Windows,Product101,1,0
U107510,2,3,1005,Pr100083,Windows,pr100412,4,2
U107512,1,7,196,pr100642,Windows,pr100642,2,1
U107513,1,10,69,pr100017,Android,Pr100573,12,5
U107514,2,6,230,Pr100182,Windows,Pr100339,4,15
U107515,1,2,125,Pr100097,Windows,Pr100097,2,1
U107516,1,1,803,pr100655,Windows,pr100655,2,9
U107517,0,2,729,Pr100166,Windows,pr100390,0,0
U107518,1,1,44,Pr100083,Windows,Pr100083,1,1
U107519,3,3,301,pr101039,Android,pr101039,2,0
U107520,2,1,145,pr100126,Windows,pr100126,2,0
U107521,3,6,2155,Pr100991,"Mac OS X",Pr100991,2,2
U107522,1,1,105,Pr100000,Windows,Pr100000,1,0
U107523,1,3,80,Pr100017,Windows,Product101,3,1
U107524,1,1,352,Pr100166,Android,Pr100166,1,0
U107525,1,1,81,Pr100475,iOS,Pr100475,2,0
U107526,1,9,416,Pr100263,Windows,Pr100263,2,3
U107527,4,11,1596,pr100044,Windows,Product101,4,1
U107528,2,10,48,pr100051,Windows,Pr101820,9,11
U107529,2,14,103,pr100200,Windows,Pr102428,6,15
U107530,1,3,82,pr100901,Windows,pr100901,1,1
U107532,5,8,440,Pr100430,Android,Pr101421,9,8
U107533,0,3,64,pr100745,Windows,pr100745,0,0
U107534,0,0,49,Pr100119,Windows,Pr100119,0,0
U107535,0,0,156,Product101,Android,Product101,0,0
U107536,1,1,44,Pr100453,Windows,Pr100453,1,0
U107537,1,1,73,Pr100200,Linux,Pr100200,1,0
U107538,1,3,103,Pr100017,Windows,Pr100017,4,9
U107539,1,1,417,pr100017,Android,pr100017,1,0
U107540,3,6,43,pr100163,Android,pr100163,3,2
U107541,2,6,236,pr100302,Windows,Product101,3,0
U107542,1,2,85,Product101,Windows,Product101,1,0
U107543,5,6,66,Pr100166,Android,Pr100166,9,10
U107545,1,1,350,Product101,Android,Product101,0,0
U107546,2,13,535,Pr100017,Windows,Pr100656,12,11
U107547,1,1,254,Pr100017,Android,Pr100017,1,0
U107548,1,1,79,Product101,Windows,Product101,0,0
U107549,1,3,214,Pr100044,Windows,Pr100044,1,0
U107550,1,3,2231,Pr100477,Windows,Pr100477,3,0
U107551,1,1,84,Pr100908,Windows,Pr100908,1,0
U107552,1,1,53,pr100206,Windows,pr100206,1,0
U107553,4,7,130,Pr100143,Windows,Pr100143,9,78
U107554,3,11,153,Pr100123,Android,Pr100123,6,12
U107555,0,0,111,Product101,windows,Product101,0,0
U107556,1,2,794,pr100560,Android,pr100560,1,1
U107557,1,1,75,Pr100676,Android,Pr100676,1,0
